user_id,inf,weibo_num,focus_num,fans_num,level,verified
观察者网,"['观察者网', '\xa0男/上海    \xa0    ', '【台湾国民党主席参选人：只有回到马英九时代，两岸才能和平】7月11日，台湾彰化县前县长卓伯源通过脸书宣布参选国民党主席，批评现任主席江启臣丢掉两岸和平的基础“九二共识”，跟随民进党政策，缺乏在野监督的角色与力量。唯有回到前“总统”马英九时代，才能维持两岸和平，进行平等沟通与交流。 ', '【预警升级！', '】上海中心气象台2021年07月12日10时50分发布高温橙色预警[Ⅱ级/严重]：受西太平洋副热带高压影响，预计今天全市大部地区的最高气温将超过37℃，高温黄色预警信号更新为高温橙色预警信号。 ', '【泪目！', '】7月11日，一场《中国医生》的观影活动邀请到了10名北京援鄂医疗队的队员，这些亲历一线抗疫工作的白衣战士，在映后分享时或铿锵有力，或动情泪下。“这个电影让我身临其境，有无数的感动”、“医护人员的天职是救死扶伤，生命比天大”、“不顾个人安危，那是一种本...', '【', '】乱扔垃圾、打架、无票球迷冲击球场、冲撞警察、烧意大利国旗...“臭名昭著”的英格兰球迷又来了。', ' ', '【海地警方：刺杀总统的武装人员受雇于美国公司】海地国家警察局长里昂·查尔斯（Léon Charles）7月10日接受美国《迈阿密先驱报》采访时表示，海地警方怀疑一名在美国生活了20多年的海地“医生”萨侬（Christian Sanon）为刺杀事件的幕后主使，并逮捕了他。', '萨...', '【', '，曾乘宁波至南京高铁】据微信公众号“南京发布”消息，2021年7月9日，南京市雨花台区接安徽省萧县疾控中心协查通知，协查对象肖某为安徽省通报的境外输入新冠肺炎无症状感染者的密切接触者。雨花台区疾控中心立即开展排查，当日下午14时将肖某送至集中隔离点接受医学...', '【', ' 飞船高度未达国际标准被嘲“高空飞机”】太空旅游公司“维珍银河”70岁的创始人理查德·布兰森11日搭乘太空船二号（SpaceShipTwo）到达约86公里高的轨道，体验数分钟的太空失重后成功返回。这个高度被美国联邦航空管理局认证为太空的边缘。这使得布兰森成为首位登上太空的...', '【中国领馆澄清：', '】近日，个别俄罗斯媒体发布消息称“闫文滨总领事对媒体表示，中俄双方将互认中国的科兴疫苗和俄罗斯的‘卫星一V’疫苗，并将于今年9月东方经济论坛期间予以宣布”。驻符拉迪沃斯托克总领馆对此郑重澄清，这一报道完全不属实。目前没有这方面的任何消息。 ', '【', '【哇！', ' ']",137605,1239,17601804,会员等级：7级 ,简介:商务合作：market@guancha.cn或加QQ ：2920915625
头条新闻,"['头条新闻', '\xa0女/北京    \xa0    ', '【', '】据', ' 消息：受雷雨天气影响，北京首都机场、大兴机场共计调减航班441班。首都机场今日计划起降航班797架次，提前会商调减285班。大兴机场今日计划执行航班598架次，全天调减航班156班。请出行旅客及时留意航班信息，合理安排出行。', ' ', '【都知道熬夜伤身，', '？】要说一天当中什么时候是最舒服的，那还真是晚上临睡觉前的这段时间。刷刷剧、玩会游戏……可一不留神儿就到了晚上11点，面对这“诱人”的剧情和游戏，很多人果断选择继续熬！2007年，世卫组织把熬夜的致癌性列为2A级，还有研究表明，熬夜可能导致焦虑抑郁、...', ' 【这场雨有多大？全市做好打持久战准备！】截至7月12日6时，全市平均降雨量45.7毫米，城区平均53.2毫米，最大降雨出现在房山新村92.4毫米，目前降雨还在持续，全市已做好打持久战的准备。截至目前，市排水集团启动一级响应，累计备勤出动防汛人员2906人，对城区主要桥区、道路设施...', '【忘记包厢还有一桌客人，粗心老板直接锁门回家，到家接到电话懵了】据', ' 消息：7月11日，安徽合肥。一饭店老板下班回家，到家后接到电话，才发现饭店楼上包厢里还有一桌客人没有走，被锁在里面了。原来，当时客人提前买了单，系统上显示没有单了，老板便以为没有...', '【男子医院照顾老婆间隙偷偷走廊撸串，喝到开心时回头看见老婆后瑟瑟发抖】据', ' 消息：7月11日，吉林长春，老婆住院不能进食，老公看护间隙偷偷在走廊“撸串子”，喝到开心处回头看见老婆，当场傻了！网友:代入感太强，已经开始害怕了！', ' ', '【', ' 物业：当时地面有人警示 防止坠物伤人】据', ' 消息：7月8日，广东佛山，居民高层楼内一名女子拿着扫帚将大量碎玻璃扫落楼下，飘飘洒洒地往外洒，看上去极度危险。中南远洋物业经理钟先生称，当天业主发现双层玻璃，外面那层爆了，不方便向里面扫，就通知物业去弄...', '【', '，让留守孩子有读书的地方】据', '  消息：湖南湘西，先天性肢残的向民志，为了让留守孩子有个读书的地方，借款修建了50平米的农家书屋，2017年已正式开放。如今，他还将自己的老宅也改造成书屋，扩建到150多平米，还设了儿童之家，目前书籍已达6000册。向民志...', '【莫疏忽！', '】据', ' 消息：两年前家长发现小帆胸背部隆起不对称，但并未在意。不料脊柱侧弯竟从40度发展为79度，急需手术。专家表示，脊柱侧弯多发于青少年时期，女性多于男性。脊柱侧弯无法预防，但', '。双肩不等高、背部不对称等...', '【', '，员工要求经济补偿，官司竟打到高院，法院：赔5.4万】叮，打工人的工资到账了！不过，工资什么时候发却大有讲究，深圳一家公司就因为每月20日发上个月的工资吃了“大亏”。员工以公司未按照规定及时足额支付劳动报酬为由解除劳动关系，并要求公司支付经济补偿金。双方因...', '【', '】据新京报消息：7月11日上午，北京连续发布暴雨黄色预警、大风黄色预警。16时30分许，海淀公安分局凤凰岭派出所接到群众求助，称其在凤凰岭山中受伤并且迷路，希望警方进行救援。经过民警、消防员、北斗救援队多方搜救，5个多小时后，被困者被冒雨营救下山。', '民...']",211584,1649,103515321,会员等级：6级 ,认证信息：24小时播报热点资讯
香港中通社,"['香港中通社', '\xa0男/香港    \xa0    ', '【林鄭月娥：已就局部通關向中央提交報告，並無通關硬指標！', '【現場畫面！航天員看說明書裝修空間站衛生區', '【河南暴雨引發洪澇多車被沖走，男子不顧危險沖入洪水中救下一人', '台灣董智森：中華兒女的時代使命是要團結起來，迎接即將到來的中國人的世紀！（視頻來源：', ' ）', ' ', ' ', ' ', ' ', ' ', ' ', ' ', '香港警方再多拘捕5人包括金主 涉“光城者”製土製炸彈案 ', ' ', '【你怎麼看？香港電台推“國劇”時段，首播軍旅劇《號手就位》', '【郭台銘：完成與BNT疫苗合約簽署，大陸沒對採購過程進行任何指導或干涉！', '【專家：小孩睡懶覺沒壞處，8小時以上睡眠更有利於大腦發育！', '【男孩戴掛脖風扇睡覺...被吹面癱', '美國表態不支持“台獨”，新黨前主席郁慕明提醒：不要太高興，美國也不挺統一！（視頻來源：', ' ）', ' ', ' ', ' ', ' ', ' ']",54883,407,732826,会员等级：6级 ,认证信息：香港中國通訊社官方微博
头条新闻,"['头条新闻', '\xa0女/北京    \xa0    ', '【', '】据', ' 消息：受雷雨天气影响，北京首都机场、大兴机场共计调减航班441班。首都机场今日计划起降航班797架次，提前会商调减285班。大兴机场今日计划执行航班598架次，全天调减航班156班。请出行旅客及时留意航班信息，合理安排出行。', ' ', '【都知道熬夜伤身，', '？】要说一天当中什么时候是最舒服的，那还真是晚上临睡觉前的这段时间。刷刷剧、玩会游戏……可一不留神儿就到了晚上11点，面对这“诱人”的剧情和游戏，很多人果断选择继续熬！2007年，世卫组织把熬夜的致癌性列为2A级，还有研究表明，熬夜可能导致焦虑抑郁、...', ' 【这场雨有多大？全市做好打持久战准备！】截至7月12日6时，全市平均降雨量45.7毫米，城区平均53.2毫米，最大降雨出现在房山新村92.4毫米，目前降雨还在持续，全市已做好打持久战的准备。截至目前，市排水集团启动一级响应，累计备勤出动防汛人员2906人，对城区主要桥区、道路设施...', '【忘记包厢还有一桌客人，粗心老板直接锁门回家，到家接到电话懵了】据', ' 消息：7月11日，安徽合肥。一饭店老板下班回家，到家后接到电话，才发现饭店楼上包厢里还有一桌客人没有走，被锁在里面了。原来，当时客人提前买了单，系统上显示没有单了，老板便以为没有...', '【男子医院照顾老婆间隙偷偷走廊撸串，喝到开心时回头看见老婆后瑟瑟发抖】据', ' 消息：7月11日，吉林长春，老婆住院不能进食，老公看护间隙偷偷在走廊“撸串子”，喝到开心处回头看见老婆，当场傻了！网友:代入感太强，已经开始害怕了！', ' ', '【', ' 物业：当时地面有人警示 防止坠物伤人】据', ' 消息：7月8日，广东佛山，居民高层楼内一名女子拿着扫帚将大量碎玻璃扫落楼下，飘飘洒洒地往外洒，看上去极度危险。中南远洋物业经理钟先生称，当天业主发现双层玻璃，外面那层爆了，不方便向里面扫，就通知物业去弄...', '【', '，让留守孩子有读书的地方】据', '  消息：湖南湘西，先天性肢残的向民志，为了让留守孩子有个读书的地方，借款修建了50平米的农家书屋，2017年已正式开放。如今，他还将自己的老宅也改造成书屋，扩建到150多平米，还设了儿童之家，目前书籍已达6000册。向民志...', '【莫疏忽！', '】据', ' 消息：两年前家长发现小帆胸背部隆起不对称，但并未在意。不料脊柱侧弯竟从40度发展为79度，急需手术。专家表示，脊柱侧弯多发于青少年时期，女性多于男性。脊柱侧弯无法预防，但', '。双肩不等高、背部不对称等...', '【', '，员工要求经济补偿，官司竟打到高院，法院：赔5.4万】叮，打工人的工资到账了！不过，工资什么时候发却大有讲究，深圳一家公司就因为每月20日发上个月的工资吃了“大亏”。员工以公司未按照规定及时足额支付劳动报酬为由解除劳动关系，并要求公司支付经济补偿金。双方因...', '【', '】据新京报消息：7月11日上午，北京连续发布暴雨黄色预警、大风黄色预警。16时30分许，海淀公安分局凤凰岭派出所接到群众求助，称其在凤凰岭山中受伤并且迷路，希望警方进行救援。经过民警、消防员、北斗救援队多方搜救，5个多小时后，被困者被冒雨营救下山。', '民...']",211584,1649,103515322,会员等级：6级 ,认证信息：24小时播报热点资讯
蓝鲸财经记者工作平台,"['蓝鲸财经记者工作平台', '\xa0女/北京    \xa0    ', '【', '】', '据路透社报道，印度北方邦提出一项管制人口生育超过二胎的提案。提案中指出，如果一对夫妇拥有超过2个孩子，将无法享用国家福利与领取政府补助，并且也无法成为地方政府公职人员。北方邦卫生部长表示，我们制定的这项政策将...', '【鲸视频：', '，不是当人，让它无条件服从你】万通集团创始人冯仑谈到当下妈宝现象的原因时说，“因为我们就一个孩子，家长把孩子当宠物一样，不是当人，当人才。”“宠物就是说，无条件的溺爱它，然后让它无条件服从你。”  ', ' ', ' ', '【重庆银保监局：', ' 防止形成“资金池”】', '近日重庆银保监局印发《关于进一步规范银行业金融机构互联网贷款业务的通知》。《通知》要求加强贷款资金支付和回收管理。银行业金融机构的资金支付和回收必须逐笔确认，单独管理，严禁在支付和回收流程中嵌入不具备合法支...', '【', '】', '天眼查App显示，近日，Levis关联公司利惠商业（上海）有限公司新增一条行政处罚，决定文书号为沪市监静处〔2021〕062020000176号，处罚事由为生产、销售以不合格产品冒充合格产品，处罚结果为没收违法所得66.41788万元，责令停止违法行为，处罚单位为静安区市场监督管理...', '【工信部发布《网络安全产业高质量发展三年行动计划（2021-2023年）（征求意见稿）》】', '7月12日，工信部公开征求对《网络安全产业高质量发展三年行动计划（2021-2023年）（征求意见稿）》的意见。其中提出，到2023年，网络安全产业规模超过2500亿元，年复合增长率超过15%。一批网络安全关键核心技术实...', '【鲸视频：又是这个梗！', ' 】', ' 在赛后的新闻发布会上，博努奇先喝啤酒，再喝可乐。本届欧洲杯，从C罗移走可乐开始，这个梗就变化无穷，反复上演，直到欧洲杯结束……', '【欧美企业争先恐后，“太空游”掀热潮？】', '美国东部时间7月11日上午，公司在新墨西哥州航天发射场进行第四次载人太空试飞。6名参与者中包括公司创始人理查德·布兰森。', '“今年的太空之旅，更像是一场太空竞赛，几位亿万富翁赛跑，看谁能先摆出公关噱头。”美国有线电视新闻网指出。就在9天以后，美国亚...', '【鲸视频：', '曝光 同行者舱内欢呼翻跟头】7月11日，维珍银河公司创始人布兰森乘坐自家飞行器进入太空画面曝光。布兰森在太空中激动发言，称自己曾是仰望星空的少年，如今成年后飞向宇宙。舱内其余几位同行者欣喜体验失重感受。报道称，“团结号”飞行器抵达距离地面约86...', '开盘了，三大指数集体高开。 ', '【鲸视频：欧洲杯落幕，', '】今天凌晨，欧洲杯决赛打响，意大利夺得本届杯赛冠军。据官方数据统计，在近一个月的比赛中，尽管葡萄牙早早被淘汰，中国球迷最关注和喜爱的球星还是C罗，而早上7点是用户访问欧洲杯官方小程序的高峰时期。', '今...']",163551,2594,4524031,会员等级：6级 ,简介:中国财经记者社区和信息服务平台
大马头条新闻,"['大马头条新闻', '\xa0男/海外    \xa0    ', '【马来西亚新增9105确诊】马来西亚截至今日中午12时，新增9105宗新冠肺炎确诊病例，累计确诊达83万6296宗。', '当中，雪兰莪是确诊病例最多的州属，达4682宗。', '此外，吉隆坡1247宗、森美兰541宗、柔佛392宗、吉打382宗、彭亨300宗、马六甲278宗、沙巴271宗、砂拉越270宗、槟城243宗、霹雳207宗、吉兰丹1...', '【马来西亚新增9353确诊】马来西亚截至今日中午12时，新增9353宗新冠肺炎确诊病例，累计确诊达82万7191宗。', '其中，雪兰莪新增4277宗病例，全国居首。吉隆坡新增1398宗确诊病例排在第二，马六甲报835宗病例排在其后。', '另外，沙巴251宗，柔佛399宗，砂拉越352宗，森美兰638，槟城180宗，霹雳145宗，吉...', '【诺希山：大马病例攀升因卫部积极筛检】马来西亚卫生总监丹斯里诺希山解释，大马新增病例近期暴增，因卫生部除了趁强管令（EMCO）期间积极进行针对性筛检，同时也为强管令地区居民进行筛检。', '诺希山今日发表文告说，在雪隆地区落实强管令期间，卫生部积极进行针对性筛检，以尽早鉴定密切接触者和有症...', '【速报，大马史上最高确诊人数9180宗】截至今日中午12时，马来西亚的新增确诊病例再创新高，报有9180宗。', '今日9180宗新冠肺炎确诊病例，也成为大马单日最高病例，单日第二最高新增病为5月29日9020宗，单日第三最高则是昨天的8868宗。', '目前，累计确诊达81万7838宗。', '卫生总监诺希山在面子书贴文指出...', '【大马史上第二高，8868宗确诊病例】截至今日中午12时，马来西亚新增8868宗新冠肺炎确诊病例，累计确诊达80万8658宗。', '其中，雪兰莪新增4152宗病例，全国居首。', '吉隆坡新增1133宗确诊病例排在第二，森美兰报897宗病例排在其后。', '另外，沙巴279宗，柔佛336宗，砂拉越281宗，槟城237宗，霹雳543宗，吉...', '【抗疫未竟，马来西亚首相又要换人了】马来西亚巫统主席拿督斯里阿末扎希宣布，巫统最高理事会会议议决一致决定，从即刻起撤回对首相丹斯里慕尤丁的支持，并要慕尤丁体面下台，让新任首相上台。', '他表示，这是因为国盟无法完成巫统支持国盟的条件。他促请，首相丹斯里慕尤丁体面下台，让新首相上台，并...', '【巴生中央医院严重爆满 轻症病患躺室外】紧急床位严重不足，求诊病患不断涌入，马来西亚巴生中央医院人满为患，轻症病患仅能露宿室外！ 社交平台自前天开始，就流传许多有关医院病床爆满的视频和照片，截至今天，院方仅能安排病患躺在室外，情况相当骇人。 ', '巴生医院巡查员李国志向媒体证实，该医院...', '【沙比里任副揆 希山慕丁任高级部长】马来西亚首相丹斯里慕尤丁正式委任巫统副主席拿督斯里依斯迈沙比里担任副首相，并可继续兼任国防部长职。', '首相办公室今天发表文告说，外交部长拿督斯里希山慕丁，也升任为高级部长，而希山慕丁将领导安全职务，代替依斯迈沙比里的此前的工作。此外，文告说，首相...', '【速报，大马新增7097宗确诊病例】马来西亚截至今日中午12时，新增7097宗新冠肺炎确诊病例，累计确诊达79万9790宗。', '其中，雪兰莪新增3119宗病例，全国居首。', '吉隆坡新增1005宗确诊病例排在第二，森美兰报788宗病例排在其后。', '另外，沙巴244宗，柔佛224宗，砂拉越289宗，槟城140宗，霹雳187宗，吉打...', '【速报，大马新增7654宗确诊】截至今日中午12时，马来西亚新增7654宗新冠肺炎确诊病例，累计确诊达79万2693宗。', '当中，雪兰莪是确诊病例最多的州属，达3260宗。', '此外，吉隆坡1550宗、森美兰698宗、吉打337宗、柔佛313宗、砂拉越286宗、马六甲230宗、沙巴225宗、槟城185宗、彭亨180宗、吉兰丹118宗、...']",12830,300,285182,会员等级：未开通 ,认证信息：大马新闻中心24小时播报马来西亚及全球重大新闻
我是香港警嫂,"['我是香港警嫂', '\xa0女/香港    \xa0    ', '尖沙咀麼地道的紅旗海。', '過分了，這個點放毒。', ' ', '愛國愛港嘅朋友！', '我們必須支持💙💙💙💪🏻', ' ', ' ', ' ', ' ', '這主銀好壞啊', '中午吃了啥？和兩個妹紙去吃了好吃的！', '藏在加油站后面的宝藏咖啡馆', '昨晚参加了一次上海城市考古漫步活动，这是视频中那位叫阿松的小伙子默默做了五年的项目。他把自己收藏的上海老照片，融入到实地探访中，让参与的人更为感同身受。', '走了二个多小时，途中遇到暴风雨，因躲雨，却意外地探访了这家开在加油站后面的咖啡馆，于是拍了这一段一...', '1瓶啤酒要卖500元！华润雪花啤酒推出高端系列，对标茅台？网友：泡沫太大，这样的啤酒你会买吗？', ' ', ' ', '這貨真沒有改錯名字就是', 'DLLM，Delay no more！ ', '請問牠為環保氣候做了啥？用嘴巴釋放天然沼氣嗎？還是用天然肥料灌溉了大西北植樹項目？都幾歲了整天出來刷存在感，不準備一下棺木嗎？ ', '今天搬磚，天氣大好，想想中午吃啥，', '哪個妹紙和我去買珍珠奶茶，於是，', '於是有了動力，出門上班啦！早鴨', '脑血栓发作了才写出这条推特的吗？ ', ' 一个国家级媒体，连最基本的客观认识都不能做到，真要鼓励国人借鉴别人的优点，应该做出理性客观的分析和全面的认识，而不是搞这种神话故事。当然这个日本演唱会日本大型聚会垃圾一尘不染的神话故事，最早开始在国内吹的，依旧是已经绣好红旗学识渊博的印吹思婷高晓松']",9701,791,362378,会员等级：6级 ,认证信息：香港警察的合法配偶 簡稱警嫂
安可的吐槽,"['安可的吐槽', '\xa0男/四川    \xa0    ', '疫情期间那些可爱的人✨人间是值得的 ', ' ', '生活不要古到犟，烧菜不要紧到烫！ ', ' ', '“真正治愈你的从来不是时间，而是明白。” ', ' ', '隔壁同事收到花了，我想没什么大不了，花而已，我自己坟头也会长。 ', ' ', '想要整蛊我姐太容易了。', ' ', ' ', '这两兄弟的回答让我服气！哈哈哈哈哈...如果是你呢？', ' ', ' ', '终于等到你们的剧了，这绝对是毛骗番外小宝篇《城市的边缘》，但主角杨羽杨老怪的微博怎么号没了？', ' ', ' ', '后来发现凉白开喝下去更干净', '半夜写出的文字也挺有味道', '清晨那碗粥暖胃舒服', '痛极后孤立无助的想法更成熟', '一路走一路失去也一路拥有 ', ' ', '希望你们都能遇到一个干净的人，没有预谋离开的心思，没有藏着掖着的行为，阳光给你，清晨给你。 ', ' ', '《H&M、新疆棉花、BCI，还有幕后无形的黑手。》可以看看这篇文章，写的很详细。文：李大饼 ', '山海有灵 ', ' ']",693,388,45882,会员等级：6级 ,认证信息：资讯视频自媒体
陸港和平,"['陸港和平', '\xa0女/香港    \xa0    ', '誠品書店', '同心同德同目標，一心一意愛香港。🥰♥️ 香港同心總會繼早前獲得紅十字會頒發捐血銅奬後，再次組織會員捐血。 ', '反正美國給口砂糖吃的時候要說好吃，給口💩吃的時候也得說又香又好吃。', '【超燃！', '怎么评价唐僧这段发言？', ' ', ' ', '真港大生 ', '暴雨後的美國地鐵站，水深火熱。', '提高警覺！ ', '2021-7-9 （香港）东方日报 龙门阵', '君事观察：当家作主', '立法会议员 何君尧', '早在5月消息公布时，笔者就已表示支持，直至本周三立法会正式处理委任高等法院上诉法庭副庭长林文瀚为终审法院常任法官的议案时，笔者当然没有改变初衷，表示支持。林文瀚法官加入司法系统后，有着崇高的声望，期望他能为香...']",3760,299,565834,会员等级：5级 ,认证信息：超话粉丝大咖（祖国反黑站超话）
早报网,"['早报网', '\xa0女/海外    \xa0    ', '【版权声明】联合早报网（www.zaobao.com，www.zaobao.com.sg）是新加坡《联合早报》旗下官网，互联网上其他以《联合早报》名义运作的网站为侵权网站，违法复制本网站内容，请大家擦亮双眼，阅读和搜索新闻时辨明正品。 ', '【于泽远：中共五代领导人的历史定位】围绕中共建党百年大庆，中共党史成为官方近几个月来的宣传主线，中共五代领导人的历史定位也逐渐清晰。', ' ', '【大量电信诈骗犯从缅回国自首 边境城市瑞丽疫情防控难负荷】从缅甸回中国自首的电信诈骗人员近日暴增，对中缅边境城市瑞丽的疫情防控形成压力。有网络消息称，因返国诈骗犯太多，有云南边境口岸限制每天回国自首人数。', ' ', '【欧锦赛：点球不敌意大利 英格兰冠军梦碎】意大利在欧锦大决赛的点球大战上，以3比2击败英格兰，总比分以4比3夺冠，时隔53年再次捧起欧锦赛冠军。坐镇主场的“三狮军团”英格兰无法打破长达55年的冠军魔咒，未能在主场球迷面前捧杯。', ' ', '【法新社：中共治港从幕后走到台前】近年来，中共在香港逐渐走向舞台中心，这在最近的中共百年党庆活动中尤为突出。中共党旗最近几周如雨后春笋般在香港涌现，伴随着巨大广告牌。香港还首次为中共党庆举办了高规格的活动，包括大型主题展览“百年伟业——庆祝中国共产党成立100周年”、大型座谈会等。...', '【东京奥运会允许观众入场的赛场只剩三个】东京奥组委星期六（7月10日）宣布，在福岛举行的棒球和垒球比赛以及在札幌举行的足球比赛都将禁止观众入内，允许观众进场的奥运会赛场目前只剩下三个。', '据新华社报道，东京奥组委10日发表声明说，福岛县政府前一天通知奥组委，考虑到日本全国的疫情形势，也...', '【科学委员会：要遏制德尔塔传播 法国90%人口须完成接种或曾感染病毒】为法国政府提供健康咨询的科学委员会警告，要遏制德尔塔变种病毒的传播，法国须有90%至95%人口完成疫苗接种或曾感染病毒。', '科学委员会在周五发布的报告中警告，尽管目前疫苗接种率较高，但与德尔塔毒株相关的第四波疫情“可能会很...', '【马冠病确诊病例连续两天达新高 当局加强雪隆重灾区医疗系统抗疫能力】马来西亚单日新增确诊病例连续两天录得历来最高，昨天（7月10日）新增9353起，比前一天的9180起更高。', '马国落实新一轮封锁措施超过一个月，新增病例不减反增，卫生部长阿汉峇峇解释，这是因为当局在落实加强行动管制令（行管令）...', '【出任马国副首相第一天 依斯迈拜会阿末扎希引发外界揣测】马来西亚新任副首相依斯迈沙比里周五上任第一天，就到巫统主席阿末扎希的住家拜会，引起关注。', '依斯迈沙比里也是巫统副主席。他日前才公开指大多数巫统最高理事不赞成撤回对首相慕尤丁的支持，被视为是和主张撤换首相的阿末扎希唱反调，因此...', '【凯德上海北外滩来福士综合体开业】冠病疫情没有拖慢新加坡房地产发展商凯德集团在中国开设零售商场的步伐。集团管理层受访时披露，一些在华商场销售额已恢复至疫情前水平，集团也将透过“先孵化、再脱售”的资本循环模式，加快在华扩张速度。', '凯德位于上海北外滩的来福士综合体昨天开业。这是集团在...']",57682,143,3355453,会员等级：3级 ,简介:联合早报网 (www.zaobao.com) 是新加坡报业控股属下的网站。以第三只眼看大中华，客观新闻和深度评析是众多亚太区读者的最爱。
新京报,"['新京报', '\xa0男/北京    \xa0    ', '【', ' 校方：房顶贴膜老化雨水倒灌】7月11日，南京师范大学附属扬子中学针对该校报告厅屋顶漏水一事进行通报。10日，扬子中学在报告厅举行新一届高三学生家长会。其间，突遇特大暴雨，导致报告厅屋顶漏水。经查，报告厅建于2006年，房顶贴膜老化，强降雨致落叶等杂物堵塞报告厅...', '【', ' 确诊5天后死亡】7月11日，据法新社报道，比利时一名90岁妇人因跌倒送医治疗，被检测出携带2种新冠变异毒株，起初妇人血氧饱和度水平良好，随后病情急速恶化，5天后死亡。专家称，尚无证据表明病情恶化与同时感染两种变异毒株有关，同时感染2种毒株现象或被低估。...', '【', '【', ' 男子不顾危险冲入洪水中救下一人】7月11日，河南焦作，受丹河上游暴雨影响，形成了洪水沿丹河下泄，沁阳、博爱沿丹河两岸受到较大影响。焦作境内沿岸村庄进水，车辆被凶猛的洪水卷走。一男子发现洪水中还有人时，立即冲进去将其救出。(沸点视频)', ' ', '【暴雨级别！', ' 】北京地区11日18时后自南向北大部地区出现暴雨，并伴有大风和雷电，昌平局地有小冰雹。截至12日6时，北京市平均降雨量45.7毫米，城区平均53.2毫米，北京市共203个站降雨量超过50毫米，43个站降雨量超过70毫米。最大降雨出现在房山新村，为92.4毫米，最大小...', '【最强降雨来袭！直击北京早高峰防汛排涝现场】', '据北京市气象台消息，7月11日至12日夜间，北京将出现今年入汛以来的最强降雨。', ' 记者带您穿城感受雨中北京早高峰，分赴气象、应急等多部门把握降水实况，直击防汛排涝保障现场。', ' ', ' ', '【', '！时隔53年再次捧杯】在刚刚结束的2020欧洲杯决赛中，在温布利大球场，历经加时和点球大战，意大利4比3战胜英格兰，时隔53年再次捧走德劳内杯。', '这个冠军，意大利和英格兰都等了53年之久。1968年，两队均首次打进欧洲杯正赛，意大利人捧起了冠军奖杯，英格兰获得季军。过去53...', '【', '：人在河南 近期将认亲】7月11日，', ' 从电影《失孤》原型郭刚堂处证实，他已获知儿子郭振的下落。郭刚堂与儿子DNA比对成功，警方已着手安排父子认亲事宜。1997年，2岁多的郭振被人贩拐卖。二十多年来，郭刚堂为寻找儿子，骑行40万多公里，跑了31个省，报废10...', '【历时近8小时 ', '】7月11日，搁浅在浙江温岭东海塘的鲸被放归大海。据救援人员介绍，放生地点位于大陈岛以南，水深15米以上的海域。12时左右，两头鲸被发现搁浅在东海塘附近海域。消防、公安、渔业等部门接警后先后赶赴现场救援，经现场人员确认，其中一头鲸死亡。...', '【', '电闪雷鸣中的北京#】北京今年最强降雨来了，门头沟北面有连续的闪电、雷声，山上形成了厚厚的云雾。请务必注意安全，转发提醒！', ' ']",126340,2385,44849622,会员等级：7级 ,认证信息：新京报官方微博
真当没想到,"['真当没想到', '\xa0男/浙江    \xa0    ', '发布了头条文章：《潜伏在黎明之前》  ', ' ', '相比很多发达国家，我们国家的利息还有蛮大的下降空间。现在五年期LPR是4.7%，五年后可能会降到4%。原因就是货币越来越多 ', '车主绝对人才 ', '听央行的画外音，好像是近期不打算降准了 ', '我在读书的时候，有一对华人老头老太太，想找个司机，周一到周四每天早上接一下，中午送回家，车程单趟约半小时，再顺便把家里的垃圾桶推到路边，因为年纪大了，推垃圾桶感觉有点吃力了，一个月开出的工资是800美元，就这样，还没什么人愿意干。 ', '马上又要降准了，呵呵，稳健中性 ', '我请晓峰关注一下ST，不是挺好的，风险该释放的都释放了，再出雷的可能性几乎很小了。 ', '就是欠收拾 ', '我对现代医学是很有兴趣的，可惜当时读书不够好，不够条件上国内医学系，而美国的大学医学院，基本上不接受国际生申请。', '我希望读书好的孩子，尽可能读医学博士，治病救人拿高薪，一举两得 ', 'ST万方：因为营收不足1亿，带帽', '看点1：公司转型疫苗。', '看点2：收购铸鼎工大，涉足军工。业绩承诺2300万。', '看点3：一季度营收3000万，利润1600万。', '看点4：小市值，低位。', '何时开涨，不知道 ', '建议晓峰同志来玩ST，可好玩了 ']",16634,30,552501,会员等级：7级 ,认证信息：财经博主
